symbol,BTC-USD,AVAX-USD,ETH-USD,DOT-USD,MATIC-USD,AAVE-USD,CRV-USD,XRP-USD,MKR-USD,DOGE-USD,BNB-USD,ATOM-USD,SHIB-USD,BTC-USD,AVAX-USD,ETH-USD,DOT-USD,MATIC-USD,AAVE-USD,CRV-USD,XRP-USD,MKR-USD,DOGE-USD,BNB-USD,ATOM-USD,SHIB-USD,BTC-USD,AVAX-USD,ETH-USD,DOT-USD,MATIC-USD,AAVE-USD,CRV-USD,XRP-USD,MKR-USD,DOGE-USD,BNB-USD,ATOM-USD,SHIB-USD
2023-02-27 00:00:00+00:00,53.6818606539087,42.27713409869529,53.18580106332833,44.79548362388704,50.00247503204346,47.60985275992853,45.13618491006109,45.062618064903525,57.70103640373233,44.91805289681417,52.04433500792772,45.44266941530528,55.13064621642552,23522.87109375,17.9397392273,1634.3264160156,6.588034153,1.235484004,80.2696151733,1.016759038,0.3791149855,788.4426879883,0.0813539997,304.8558044434,12.7838573456,1.3e-05,3.0,13.0,4.0,12.0,6.0,7.0,9.0,10.0,1.0,11.0,5.0,8.0,2.0
2023-02-28 00:00:00+00:00,51.87522659117048,38.02394386604675,51.48373010572892,41.79321658073536,47.894988762622795,42.1393607004622,41.97602321776571,44.70963136423921,57.80510394822607,43.7257058228806,50.494319472931856,41.65541346815209,47.284519378311046,23147.353515625,17.0811138153,1605.8951416016,6.344935894,1.1952389479,77.5548248291,0.9928690195000001,0.3771499991,791.4266357422,0.0807489976,301.474822998,12.2644720078,1.2e-05,2.0,13.0,3.0,11.0,5.0,9.0,10.0,7.0,1.0,8.0,4.0,12.0,6.0
2023-03-01 00:00:00+00:00,49.52396626430111,39.4156845679111,50.20968154173631,42.9783856784481,52.155763298079485,44.73037057236414,47.16273373015649,47.403525641176806,73.84323302999934,46.08139741550809,46.615694609411484,45.03561000699049,47.325118704662955,23646.55078125,17.7610225677,1663.4337158203,6.534181118,1.2482359409,82.8259353638,1.0357650518,0.3838790059,927.9334106445,0.0819640011,302.9074707031,12.7710409164,1.2e-05,4.0,13.0,3.0,12.0,2.0,11.0,7.0,5.0,1.0,9.0,8.0,10.0,6.0
2023-03-02 00:00:00+00:00,52.84398828267917,37.62441130590135,53.613169403203926,40.1705033626348,50.52341260215377,45.68790885198533,41.302965764286846,44.46486131119059,65.69943036382875,43.85579848090205,45.550348862049375,42.92655873681974,47.48259374227568,23475.466796875,17.4470310211,1647.3193359375,6.3269147873,1.2247730494,79.8269195557,0.9896320105,0.377579987,883.2493286133,0.0805199966,299.9461669922,12.4509353638,1.2e-05,3.0,13.0,2.0,12.0,4.0,6.0,11.0,8.0,1.0,9.0,7.0,10.0,5.0
2023-03-03 00:00:00+00:00,48.73631444257686,34.45262244237927,49.98278976507663,37.86387588124096,48.357752930144066,44.30708276381331,39.47870815989273,45.20216198100489,65.60171299336486,40.97753602903281,43.507441356875475,41.4769501371247,39.98620192429068,22362.6796875,16.6543827057,1569.1676025391,6.033932209,1.1677570343,76.8449935913,0.9336860180000001,0.37767100330000003,893.4088745117,0.0767770037,290.2828369141,11.998372077900001,1.1e-05,3.0,13.0,2.0,12.0,4.0,6.0,11.0,5.0,1.0,9.0,7.0,8.0,10.0
2023-03-04 00:00:00+00:00,44.11445324121144,31.35209403357113,45.229775952603624,36.166896089029436,44.68474943019698,38.82303259616582,39.01175661146159,43.85829277246766,57.874121201065755,38.57892132881126,42.21740066428738,39.98162075956819,40.215967274417594,22353.349609375,16.117805481,1566.9239501953,5.9126038551,1.126445055,75.3551635742,0.9087960124000001,0.3738130033,858.0084838867,0.0745560005,289.5038757324,11.8326511383,1.1e-05,4.0,13.0,2.0,12.0,3.0,10.0,9.0,5.0,1.0,11.0,6.0,8.0,7.0
2023-03-05 00:00:00+00:00,44.89224611329595,32.612723580025104,44.8771746141721,37.95002658615111,46.76982221154888,38.35864495820255,42.07720051562041,42.95690935942965,69.92497740737389,39.68875958615391,42.56216540533467,41.31171713942612,40.49721356516386,22435.513671875,16.1593379974,1564.46875,5.9800682068,1.1374499798,75.088180542,0.9299029708000001,0.3671939969,948.1517944336,0.0747950003,288.6997070312,12.0254955292,1.1e-05,3.0,13.0,4.0,12.0,2.0,11.0,7.0,5.0,1.0,10.0,6.0,8.0,9.0
2023-03-06 00:00:00+00:00,51.2223460234618,38.35674666118075,46.19618350342262,40.45054798186141,49.07182012871636,43.5146111131507,47.355018996833685,45.11954060008996,72.21327326193091,41.57774988199524,44.31367814141586,43.82152738189702,40.63736690046634,22429.7578125,16.5243797302,1567.3986816406,5.9225268364,1.1317520142,76.7015991211,0.9497150183,0.3704710007,910.7695922852,0.0748049989,288.0549621582,11.9871740341,1.1e-05,2.0,13.0,5.0,12.0,3.0,9.0,4.0,6.0,1.0,10.0,7.0,8.0,11.0
2023-03-07 00:00:00+00:00,50.33831141044238,38.65005431191768,49.80964813483227,40.0254440959089,51.08161892690962,46.373860335856065,49.9791518156784,47.907656327116726,74.00638161540344,40.86643841686812,44.92526114078251,42.97806258544146,43.85304292003079,22219.76953125,16.1697826385,1561.9331054688,5.8513917923,1.1495900154,75.1949996948,0.9729480147,0.3805480003,922.3786010742,0.0740479976,289.3436889648,11.7483406067,1.1e-05,3.0,13.0,5.0,12.0,2.0,7.0,4.0,6.0,1.0,11.0,8.0,10.0,9.0
2023-03-08 00:00:00+00:00,42.4666505795961,31.98310932094079,43.28082032734917,35.40681300227655,42.05556000711627,39.57857774362405,40.50727777592538,50.124197206467194,57.876908081685684,36.889335933085974,45.808055734623046,36.27525702030355,40.65763501322092,21718.080078125,15.134352684,1534.0882568359,5.5955018997,1.0517879725000001,71.6079101562,0.8890150189,0.3891879916,874.7227783203,0.07113000010000001,286.8670043945,10.9623308182,1.1e-05,5.0,13.0,4.0,12.0,6.0,9.0,8.0,2.0,1.0,10.0,3.0,11.0,7.0
2023-03-09 00:00:00+00:00,36.834263784261104,27.79478065780989,37.69880556975292,32.836277071493654,40.38375892836561,33.748966125635214,35.9421785347099,45.49103765676088,49.33651118608217,31.591251454804695,40.96399879896997,36.42843548293933,32.98453077984581,20363.021484375,14.403960228,1438.6607666016,5.3807258606,1.0153640509,68.6819610596,0.8394079804,0.3721300066,810.1728515625,0.0659869984,277.2961120605,11.0082082748,1e-05,6.0,13.0,5.0,11.0,4.0,9.0,8.0,2.0,1.0,12.0,3.0,7.0,10.0
2023-03-10 00:00:00+00:00,36.795587381808495,31.71091616580614,37.89290459773855,36.89968618087957,45.46954641413333,34.80502516133468,41.44556355959729,45.29023898669789,45.74683127464724,32.00720581239282,40.06423231018292,39.75410212308713,36.0148883302796,20187.244140625,14.8296909332,1429.1580810547,5.5546360016000005,1.0589040518,68.3465118408,0.8858659863,0.37062200900000003,781.239074707,0.0658330023,277.4195861816,11.1502656937,1e-05,9.0,13.0,7.0,8.0,2.0,11.0,4.0,3.0,1.0,12.0,5.0,6.0,10.0
2023-03-11 00:00:00+00:00,38.055983458131244,31.276573281480243,39.953536593367154,35.73349005754788,44.43329966803277,31.288568157004082,38.025048634543296,43.65288302013154,33.52770956555468,32.744785290908524,40.11893921651477,39.11930610093964,36.25360369737905,20632.41015625,14.6389598846,1482.6166992188,5.5077180862,1.0642819405,67.3913116455,0.8638070226000001,0.3668319881,728.6910400391,0.0665939972,277.9614257812,11.117723465,1e-05,6.0,13.0,4.0,9.0,1.0,12.0,7.0,2.0,10.0,11.0,3.0,5.0,8.0
2023-03-12 00:00:00+00:00,50.14004617938529,41.151960209122535,52.00733713106345,43.28978093459717,52.80853714341147,41.56689406204577,46.793362820533105,46.195885711932625,54.69112962834745,39.002840205938355,48.55882307107365,45.14827059428637,44.66557862302106,22163.94921875,16.2565803528,1590.29296875,5.9164772034,1.1569880247,72.9710083008,0.9370790124,0.3733179867,903.7819824219,0.0710010007,289.67578125,11.7748765945,1.1e-05,4.0,12.0,3.0,10.0,2.0,11.0,6.0,7.0,1.0,13.0,5.0,8.0,9.0
2023-03-13 00:00:00+00:00,61.02761092580845,45.41964493867403,59.65526477502708,48.421178439785194,57.607694925640395,50.05802738428804,53.369866765711066,46.36987770600102,59.84528284483429,43.370666823382074,57.69876713091886,49.08253304823839,48.20584907695125,24197.533203125,16.5000858307,1680.3089599609,6.1152658463,1.1934000254,76.1439666748,0.9801530242000001,0.37378600240000004,911.4685058594,0.07304099950000001,308.9122009277,12.0119218826,1.1e-05,1.0,12.0,3.0,9.0,5.0,7.0,6.0,11.0,2.0,13.0,4.0,8.0,10.0
2023-03-14 00:00:00+00:00,63.282349276998225,50.64032607446799,61.056037012639806,51.21570020282995,59.36497735622202,54.86269917754901,55.2565956074407,46.96441919769296,56.07433541488825,46.53419272193911,57.943402732948535,57.97784107063693,47.83639649477389,24746.07421875,17.1808166504,1703.5070800781,6.2438402176,1.2007600069,79.3343048096,0.9901069999000001,0.3742789924,862.1535644531,0.0747869983,309.3707885742,13.0691652298,1.1e-05,1.0,10.0,2.0,9.0,3.0,8.0,7.0,12.0,6.0,13.0,5.0,4.0,11.0
2023-03-15 00:00:00+00:00,61.36736224418398,40.71805595791859,58.09563391843847,44.51361736491082,50.901704711617015,48.5305104123704,44.001310472596884,44.20129123860056,34.56555862840267,40.06798501269149,57.26233407436944,52.346075901809606,39.21620388768315,24375.9609375,15.5851688385,1656.1805419922,5.8859620094,1.1142439842,74.012260437,0.8916379809,0.36055800320000003,747.7926635742,0.0698660016,307.1249389648,12.445142746,1e-05,1.0,10.0,2.0,7.0,5.0,6.0,9.0,8.0,13.0,11.0,3.0,4.0,12.0
2023-03-16 00:00:00+00:00,64.14970740129587,38.903192789886475,54.23432666142461,47.3704026336472,53.92882309623735,43.921296261501276,44.96081789964107,45.358456350645305,31.754393418110787,43.49790687167522,59.81882714889642,54.16968995372028,47.76920736433833,25052.7890625,15.8764781952,1677.2154541016,6.1011128426,1.1507469416,75.0626907349,0.9130529761,0.3660250008,707.731628418,0.07271800190000001,329.8608703613,12.851852417,1.1e-05,1.0,12.0,3.0,7.0,5.0,10.0,9.0,8.0,13.0,11.0,2.0,4.0,6.0
2023-03-17 00:00:00+00:00,74.40951056112962,48.942097921573406,61.28535992438559,56.07644319057986,59.42303617151139,51.65399909921669,52.73668911894681,48.020068832753275,33.77500564668046,48.60534654099155,67.44377585339537,56.70312210987076,47.73767994908068,27423.9296875,17.6464366913,1792.4851074219,6.6358370781,1.2244999409,80.655166626,1.003723979,0.3803820014,729.7171630859,0.0765089989,339.0811462402,13.1856441498,1.1e-05,1.0,9.0,3.0,6.0,4.0,8.0,7.0,11.0,13.0,10.0,2.0,5.0,12.0
2023-03-18 00:00:00+00:00,73.441552486424,52.613841198082355,65.15264488087749,54.38531659911481,59.10158872446215,55.471134467507106,55.60821094906776,45.48641164980054,30.982570927321003,45.9780633437512,65.17618615078308,53.5469678197761,47.516175934331095,26965.87890625,16.98736763,1761.6596679688,6.3285870552,1.1716120242999999,77.7930908203,0.9885799885000001,0.3744330108,686.1724853516,0.0730499998,331.5242919922,12.2280921936,1.1e-05,1.0,9.0,3.0,7.0,4.0,6.0,5.0,12.0,13.0,11.0,2.0,8.0,10.0
2023-03-19 00:00:00+00:00,81.58715299242039,56.99795133017987,69.9606933488912,57.74233191965599,60.32852637787709,59.86233865618321,61.569912466461886,50.99537822755907,34.16669404567038,51.76330978515676,67.02381234032748,52.603259911458906,51.87019916623562,28038.67578125,17.5631065369,1785.5765380859,6.4701547623,1.168956995,79.6006698608,1.0213160515,0.3884649873,688.5506591797,0.07481300090000001,336.9782409668,12.3463306427,1.1e-05,1.0,8.0,2.0,7.0,5.0,6.0,4.0,12.0,13.0,11.0,3.0,9.0,10.0
2023-03-20 00:00:00+00:00,80.64309161036375,48.624455985969675,61.9572157865066,49.62881267322589,52.3743265811551,51.15480727260044,52.52078789694935,47.50855178140883,33.391109828262465,47.54911286945098,62.113853751351584,45.61063394839697,42.995129612263504,27767.236328125,16.6408138275,1735.3212890625,6.0955471992,1.1040970087,76.161529541,0.9628919959000001,0.3746280074,668.973815918,0.0714870021,332.9230041504,11.5557250977,1e-05,1.0,8.0,3.0,7.0,5.0,6.0,4.0,10.0,13.0,9.0,2.0,11.0,12.0
2023-03-21 00:00:00+00:00,80.82777706656935,53.73704305906711,64.2910894600988,54.548586333771524,56.86349126862787,55.15119982666107,57.257529341454266,71.33658891309861,39.212503802903825,54.08770009374227,65.75541720199338,49.378804613091354,52.08136484299538,28175.81640625,17.4854679108,1806.7607421875,6.3830828667,1.1565070152,79.0402069092,0.9983059764000001,0.4697099924,692.9022216797,0.0768940002,335.3092346191,11.9439353943,1.1e-05,1.0,10.0,4.0,8.0,6.0,7.0,5.0,2.0,13.0,9.0,3.0,12.0,11.0
2023-03-22 00:00:00+00:00,72.58274705584792,45.00389157919703,61.24356536525243,46.42106084949756,49.182699449745925,47.63835657193407,47.79047821756314,58.1420377966034,33.55077062568283,47.241054641883274,55.873073383222135,42.65153989499033,47.67094588917436,27307.4375,16.7798118591,1737.7170410156,6.063480854,1.109951973,75.3153915405,0.9425269961,0.4224799871,670.4651489258,0.0739990026,321.8877258301,11.3405723572,1.1e-05,1.0,11.0,2.0,10.0,5.0,8.0,6.0,3.0,13.0,9.0,4.0,12.0,7.0
2023-03-23 00:00:00+00:00,66.79871756050439,48.80923543742286,62.778163281270054,49.006349984108866,50.206294221308006,47.819795737167105,48.445443362899525,62.80951137749747,34.482789152368944,50.10102070111261,55.211016964086944,45.06835260805656,47.545656789842134,28333.97265625,17.5629367828,1816.4051513672,6.3254699707,1.137024045,77.2630767822,0.9689429998,0.4448499978,680.4826660156,0.0774120018,329.8370056152,11.6991262436,1.1e-05,1.0,8.0,3.0,7.0,5.0,10.0,9.0,2.0,13.0,6.0,4.0,12.0,11.0
2023-03-24 00:00:00+00:00,66.97683457459826,43.90195785536964,58.511062461268565,43.782466347794745,46.693466302224806,40.20198193767987,42.33991228255828,57.815686268560796,30.58601579708448,45.63709907533664,52.645028772282245,38.04660223020919,47.477304458936544,27493.28515625,16.9867591858,1752.0447998047,6.0280299187,1.0973980427,73.0860595703,0.907671988,0.425902009,672.4025878906,0.0746800005,322.3593444824,11.2009344101,1.1e-05,1.0,8.0,2.0,9.0,6.0,11.0,10.0,3.0,13.0,7.0,4.0,12.0,5.0
2023-03-25 00:00:00+00:00,67.56140388601175,48.11308325730834,59.261071190712485,44.80146550392901,48.41566862643841,41.15079937290189,48.019373541560576,64.2868115255795,40.370219252373744,48.02424408649753,55.63836578809143,39.599831957158614,51.95070208875828,27494.70703125,16.880115509,1743.7647705078,5.9086580276,1.0792039633,71.3775177002,0.9165989757,0.44471600650000004,666.7848510742,0.07404399660000001,322.6730651855,11.1070280075,1.1e-05,1.0,7.0,3.0,10.0,6.0,11.0,9.0,2.0,12.0,8.0,4.0,13.0,5.0
2023-03-26 00:00:00+00:00,62.9640524270125,47.667234038473694,55.437008672871784,45.14078887597158,49.38479619459444,42.52037059463694,48.84286690972307,64.39734859877727,38.357217910921406,46.764906078356056,51.63513843715974,39.667264233722385,47.454232648618714,27994.330078125,17.1340255737,1775.6767578125,6.0520510674,1.1055979729,72.9249801636,0.9332439899,0.4488170147,671.6508178711,0.07441700250000001,328.8880004883,11.3277692795,1.1e-05,2.0,7.0,3.0,10.0,5.0,11.0,6.0,1.0,13.0,9.0,4.0,12.0,8.0
2023-03-27 00:00:00+00:00,60.10711345654509,40.71330170082595,53.848827466566,39.7278720525957,42.12302231255111,38.222237889685836,40.791562868483446,69.54643615377636,40.376757489639026,42.785621311681815,49.828438504484964,36.14025662507705,39.01690007301397,27139.888671875,16.5031719208,1715.4608154297,5.8736171722,1.0469709635,69.7704162598,0.8896390200000001,0.47999098900000003,675.912109375,0.07289499790000001,310.9491271973,10.8448133469,1e-05,2.0,8.0,3.0,10.0,6.0,12.0,7.0,1.0,9.0,5.0,4.0,13.0,11.0
2023-03-28 00:00:00+00:00,56.204472545354534,43.05749333306642,52.79273315350535,44.54477162653238,47.37645338897499,39.16950685217996,44.46515102726224,78.39469175274775,45.40021703056845,46.142926733749846,46.46919159256507,41.67998503835573,39.30439768610782,27268.130859375,16.7262687683,1772.7856445312,6.0644469261,1.0876660347,70.6787490845,0.9204599857,0.515057981,675.6837158203,0.0738229975,313.2606201172,11.2296638489,1e-05,2.0,10.0,3.0,8.0,4.0,13.0,9.0,1.0,7.0,6.0,5.0,11.0,12.0
2023-03-29 00:00:00+00:00,58.32074758224889,44.70897621303762,53.23114306901656,45.433722400358036,50.53167728155139,40.23675184102719,45.2900607430081,82.13125230402834,47.417507364503756,47.44731174278442,45.93941641497854,43.11203339265424,48.28661491531288,28348.44140625,17.2939395905,1793.0018310547,6.1807560921,1.1228510141,72.8343963623,0.9419779778,0.5435770154,691.7307128906,0.07562699910000001,313.8417663574,11.429058075,1.1e-05,2.0,11.0,3.0,9.0,4.0,13.0,10.0,1.0,7.0,6.0,8.0,12.0,5.0
2023-03-30 00:00:00+00:00,62.358008350352115,48.43799362722733,59.42692544620466,47.4602984919782,50.424651137164346,45.2551796266817,45.79550606836125,81.49963265465766,46.71494747104576,47.85247955240962,52.27422973529475,44.51936296737923,52.809961083149226,28033.5625,17.2453327179,1792.7371826172,6.118803978,1.0924119949,71.3159103394,0.9209589958000001,0.5342490077000001,675.6600341797,0.0742449984,316.567565918,11.1461811066,1.1e-05,2.0,7.0,3.0,9.0,6.0,12.0,11.0,1.0,10.0,8.0,5.0,13.0,4.0
2023-03-31 00:00:00+00:00,63.16698898116569,48.28513778397215,59.129511334027924,48.31858517801184,50.49427034442145,45.82643873093031,45.529091777971075,68.85679654951076,44.443317469309875,48.006049464485905,52.086982471012206,42.57963242892426,48.135579236970514,28478.484375,17.7168903351,1822.0220947266,6.341023922,1.1191619635,74.1994781494,0.9350720048000001,0.5384920239000001,686.9022827148,0.0770350024,317.0400085449,11.1874504089,1.1e-05,2.0,7.0,3.0,6.0,5.0,10.0,11.0,1.0,12.0,9.0,4.0,13.0,8.0
2023-04-01 00:00:00+00:00,64.1630676444067,49.735524268022935,60.344687585330426,51.73543725982247,51.04198586605279,48.441781302830826,45.48147472744451,68.99406205199442,43.25888013773914,58.335924607243385,53.24958714192835,46.38070371757183,48.03345105282977,28411.03515625,17.6626834869,1813.8605957031,6.4095168114,1.1054780483,73.9415740967,0.9094129801,0.5147410035000001,686.9337158203,0.0840509981,315.2173156738,11.4005527496,1.1e-05,2.0,8.0,3.0,6.0,7.0,9.0,12.0,1.0,13.0,4.0,5.0,11.0,10.0
2023-04-02 00:00:00+00:00,62.480531250371754,47.88610358862771,58.68324307782612,49.66507959816632,51.05243402247861,48.6846568376022,45.36236990855334,66.35249024239654,48.64676581612201,55.7279180906903,48.503567732764296,45.67302588345678,50.50118856210623,28462.9921875,17.7255592346,1822.3508300781,6.4024934769,1.1187257767,74.5006103516,0.9199755788,0.5151566267000001,694.473815918,0.0840185657,315.7844238281,11.4126672745,1.1293500000000001e-05,2.0,11.0,3.0,7.0,5.0,8.0,13.0,1.0,9.0,4.0,10.0,12.0,6.0
